Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,source,State,TotalSamples,Negative,Positive
2779.0,08/06/20,8:00 AM,Bihar,-,-,2480.0,30.0,5088.0,train,,,,
2780.0,08/06/20,8:00 AM,Chandigarh,-,-,273.0,5.0,314.0,train,,,,
2781.0,08/06/20,8:00 AM,Chhattisgarh,-,-,283.0,4.0,1073.0,train,,,,
2782.0,08/06/20,8:00 AM,Dadar Nagar Haveli,-,-,2.0,0.0,20.0,train,,,,
2783.0,08/06/20,8:00 AM,Delhi,-,-,10664.0,761.0,27654.0,train,,,,
2784.0,08/06/20,8:00 AM,Goa,-,-,65.0,0.0,300.0,train,,,,
2785.0,08/06/20,8:00 AM,Gujarat,-,-,13635.0,1249.0,20070.0,train,,,,
2786.0,08/06/20,8:00 AM,Haryana,-,-,2134.0,28.0,4448.0,train,,,,
2787.0,08/06/20,8:00 AM,Himachal Pradesh,-,-,224.0,5.0,413.0,train,,,,
2788.0,08/06/20,8:00 AM,Jammu and Kashmir,-,-,1216.0,41.0,4087.0,train,,,,
2789.0,08/06/20,8:00 AM,Jharkhand,-,-,490.0,7.0,1099.0,train,,,,
2790.0,08/06/20,8:00 AM,Karnataka,-,-,2132.0,61.0,5452.0,train,,,,
2791.0,08/06/20,8:00 AM,Kerala,-,-,803.0,15.0,1914.0,train,,,,
2792.0,08/06/20,8:00 AM,Ladakh,-,-,50.0,1.0,103.0,train,,,,
2793.0,08/06/20,8:00 AM,Madhya Pradesh,-,-,6331.0,412.0,9401.0,train,,,,
2794.0,08/06/20,8:00 AM,Maharashtra,-,-,39314.0,3060.0,85975.0,train,,,,
2795.0,08/06/20,8:00 AM,Manipur,-,-,52.0,0.0,172.0,train,,,,
2796.0,08/06/20,8:00 AM,Meghalaya,-,-,13.0,1.0,36.0,train,,,,
2797.0,08/06/20,8:00 AM,Mizoram,-,-,1.0,0.0,34.0,train,,,,
2798.0,08/06/20,8:00 AM,Nagaland,-,-,8.0,0.0,118.0,train,,,,
2799.0,08/06/20,8:00 AM,Odisha,-,-,1894.0,9.0,2856.0,train,,,,
2800.0,08/06/20,8:00 AM,Puducherry,-,-,36.0,0.0,99.0,train,,,,
2801.0,08/06/20,8:00 AM,Punjab,-,-,2106.0,51.0,2608.0,train,,,,
2802.0,08/06/20,8:00 AM,Rajasthan,-,-,7641.0,240.0,10599.0,train,,,,
2803.0,08/06/20,8:00 AM,Sikkim,-,-,0.0,0.0,7.0,train,,,,
2804.0,08/06/20,8:00 AM,Tamil Nadu,-,-,16999.0,269.0,31667.0,train,,,,
2805.0,08/06/20,8:00 AM,Telengana,-,-,1710.0,123.0,3580.0,train,,,,
2806.0,08/06/20,8:00 AM,Tripura,-,-,192.0,0.0,800.0,train,,,,
2807.0,08/06/20,8:00 AM,Uttarakhand,-,-,528.0,13.0,1355.0,train,,,,
2808.0,08/06/20,8:00 AM,Uttar Pradesh,-,-,6185.0,275.0,10536.0,train,,,,
2809.0,08/06/20,8:00 AM,West Bengal,-,-,3303.0,396.0,8187.0,train,,,,
2810.0,08/06/20,8:00 AM,Cases being reassigned to states,-,-,0.0,0.0,9189.0,train,,,,
2811.0,09/06/20,8:00 AM,Andaman and Nicobar Islands,-,-,33.0,0.0,33.0,train,,,,
2812.0,09/06/20,8:00 AM,Andhra Pradesh,-,-,2745.0,75.0,4851.0,train,,,,
2813.0,09/06/20,8:00 AM,Arunachal Pradesh,-,-,1.0,0.0,51.0,train,,,,
2814.0,09/06/20,8:00 AM,Assam,-,-,665.0,4.0,2776.0,train,,,,
2815.0,09/06/20,8:00 AM,Bihar,-,-,2499.0,31.0,5202.0,train,,,,
2816.0,09/06/20,8:00 AM,Chandigarh,-,-,273.0,5.0,317.0,train,,,,
2817.0,09/06/20,8:00 AM,Chhattisgarh,-,-,308.0,4.0,1160.0,train,,,,
2818.0,09/06/20,8:00 AM,Dadar Nagar Haveli,-,-,2.0,0.0,22.0,train,,,,
2819.0,09/06/20,8:00 AM,Delhi,-,-,11357.0,874.0,29943.0,train,,,,
2820.0,09/06/20,8:00 AM,Goa,-,-,67.0,0.0,330.0,train,,,,
2821.0,09/06/20,8:00 AM,Gujarat,-,-,13956.0,1280.0,20545.0,train,,,,
2822.0,09/06/20,8:00 AM,Haryana,-,-,2134.0,39.0,4854.0,train,,,,
2823.0,09/06/20,8:00 AM,Himachal Pradesh,-,-,227.0,5.0,421.0,train,,,,
2824.0,09/06/20,8:00 AM,Jammu and Kashmir,-,-,1324.0,45.0,4285.0,train,,,,
2825.0,09/06/20,8:00 AM,Jharkhand,-,-,519.0,7.0,1256.0,train,,,,
2826.0,09/06/20,8:00 AM,Karnataka,-,-,2519.0,64.0,5760.0,train,,,,
2827.0,09/06/20,8:00 AM,Kerala,-,-,814.0,16.0,2005.0,train,,,,
2828.0,09/06/20,8:00 AM,Ladakh,-,-,52.0,1.0,103.0,train,,,,
2829.0,09/06/20,8:00 AM,Madhya Pradesh,-,-,6536.0,414.0,9638.0,train,,,,
2830.0,09/06/20,8:00 AM,Maharashtra,-,-,40975.0,3169.0,88528.0,train,,,,
2831.0,09/06/20,8:00 AM,Manipur,-,-,58.0,0.0,272.0,train,,,,
2832.0,09/06/20,8:00 AM,Meghalaya,-,-,13.0,1.0,36.0,train,,,,
2833.0,09/06/20,8:00 AM,Mizoram,-,-,1.0,0.0,42.0,train,,,,
2834.0,09/06/20,8:00 AM,Nagaland,-,-,8.0,0.0,123.0,train,,,,
2835.0,09/06/20,8:00 AM,Odisha,-,-,1993.0,9.0,2994.0,train,,,,
2836.0,09/06/20,8:00 AM,Puducherry,-,-,52.0,0.0,127.0,train,,,,
2837.0,09/06/20,8:00 AM,Punjab,-,-,2128.0,53.0,2663.0,train,,,,
2838.0,09/06/20,8:00 AM,Rajasthan,-,-,8004.0,246.0,10763.0,train,,,,
2839.0,09/06/20,8:00 AM,Sikkim,-,-,0.0,0.0,7.0,train,,,,
2840.0,09/06/20,8:00 AM,Tamil Nadu,-,-,17527.0,286.0,33229.0,train,,,,
2841.0,09/06/20,8:00 AM,Telengana,-,-,1710.0,137.0,3650.0,train,,,,
2842.0,09/06/20,8:00 AM,Tripura,-,-,192.0,0.0,838.0,train,,,,
2843.0,09/06/20,8:00 AM,Uttarakhand,-,-,714.0,13.0,1411.0,train,,,,
2844.0,09/06/20,8:00 AM,Uttar Pradesh,-,-,6344.0,283.0,10947.0,train,,,,
2845.0,09/06/20,8:00 AM,West Bengal,-,-,3465.0,405.0,8613.0,train,,,,
2846.0,09/06/20,8:00 AM,Cases being reassigned to states,-,-,0.0,0.0,8803.0,train,,,,
2847.0,10/06/20,8:00 AM,Andaman and Nicobar Islands,-,-,33.0,0.0,33.0,train,,,,
2848.0,10/06/20,8:00 AM,Andhra Pradesh,-,-,2802.0,77.0,5070.0,train,,,,
2849.0,10/06/20,8:00 AM,Arunachal Pradesh,-,-,1.0,0.0,57.0,train,,,,
2850.0,10/06/20,8:00 AM,Assam,-,-,1085.0,4.0,2937.0,train,,,,
2851.0,10/06/20,8:00 AM,Bihar,-,-,2864.0,32.0,5459.0,train,,,,
2852.0,10/06/20,8:00 AM,Chandigarh,-,-,286.0,5.0,323.0,train,,,,
2853.0,10/06/20,8:00 AM,Chhattisgarh,-,-,386.0,6.0,1240.0,train,,,,
2854.0,10/06/20,8:00 AM,Dadar Nagar Haveli,-,-,2.0,0.0,22.0,train,,,,
2855.0,10/06/20,8:00 AM,Delhi,-,-,11861.0,905.0,31309.0,train,,,,
2856.0,10/06/20,8:00 AM,Goa,-,-,67.0,0.0,359.0,train,,,,
2857.0,10/06/20,8:00 AM,Gujarat,-,-,14365.0,1313.0,21014.0,train,,,,
2858.0,10/06/20,8:00 AM,Haryana,-,-,2134.0,45.0,5209.0,train,,,,
2859.0,10/06/20,8:00 AM,Himachal Pradesh,-,-,249.0,5.0,445.0,train,,,,
2860.0,10/06/20,8:00 AM,Jammu and Kashmir,-,-,1506.0,48.0,4346.0,train,,,,
2861.0,10/06/20,8:00 AM,Jharkhand,-,-,559.0,8.0,1411.0,train,,,,
2862.0,10/06/20,8:00 AM,Karnataka,-,-,2604.0,66.0,5921.0,train,,,,
2863.0,10/06/20,8:00 AM,Kerala,-,-,848.0,16.0,2096.0,train,,,,
2864.0,10/06/20,8:00 AM,Ladakh,-,-,52.0,1.0,108.0,train,,,,
2865.0,10/06/20,8:00 AM,Madhya Pradesh,-,-,6729.0,420.0,9849.0,train,,,,
2866.0,10/06/20,8:00 AM,Maharashtra,-,-,42638.0,3289.0,90787.0,train,,,,
2867.0,10/06/20,8:00 AM,Manipur,-,-,61.0,0.0,304.0,train,,,,
2868.0,10/06/20,8:00 AM,Meghalaya,-,-,13.0,1.0,43.0,train,,,,
2869.0,10/06/20,8:00 AM,Mizoram,-,-,1.0,0.0,88.0,train,,,,
2870.0,10/06/20,8:00 AM,Nagaland,-,-,10.0,0.0,127.0,train,,,,
2871.0,10/06/20,8:00 AM,Odisha,-,-,2133.0,9.0,3140.0,train,,,,
2872.0,10/06/20,8:00 AM,Puducherry,-,-,52.0,0.0,127.0,train,,,,
2873.0,10/06/20,8:00 AM,Punjab,-,-,2167.0,55.0,2719.0,train,,,,
2874.0,10/06/20,8:00 AM,Rajasthan,-,-,8328.0,255.0,11245.0,train,,,,
2875.0,10/06/20,8:00 AM,Sikkim,-,-,0.0,0.0,13.0,train,,,,
2876.0,10/06/20,8:00 AM,Tamil Nadu,-,-,18325.0,307.0,34914.0,train,,,,
2877.0,10/06/20,8:00 AM,Telengana,-,-,1809.0,148.0,3920.0,train,,,,
2878.0,10/06/20,8:00 AM,Tripura,-,-,192.0,1.0,864.0,train,,,,
2879.0,10/06/20,8:00 AM,Uttarakhand,-,-,755.0,13.0,1537.0,train,,,,
2880.0,10/06/20,8:00 AM,Uttar Pradesh,-,-,6669.0,301.0,11335.0,train,,,,
2881.0,10/06/20,8:00 AM,West Bengal,-,-,3620.0,415.0,8985.0,train,,,,
2882.0,10/06/20,8:00 AM,Cases being reassigned to states,-,-,0.0,0.0,9227.0,train,,,,
2883.0,11/06/20,8:00 AM,Andaman and Nicobar Islands,-,-,33.0,0.0,34.0,train,,,,
2884.0,11/06/20,8:00 AM,Andhra Pradesh,-,-,2899.0,78.0,5269.0,train,,,,
2885.0,11/06/20,8:00 AM,Arunachal Pradesh,-,-,2.0,0.0,57.0,train,,,,
2886.0,11/06/20,8:00 AM,Assam,-,-,1249.0,4.0,3092.0,train,,,,
2887.0,11/06/20,8:00 AM,Bihar,-,-,3071.0,33.0,5710.0,train,,,,
2888.0,11/06/20,8:00 AM,Chandigarh,-,-,286.0,5.0,327.0,train,,,,
2889.0,11/06/20,8:00 AM,Chhattisgarh,-,-,402.0,6.0,1262.0,train,,,,
2890.0,11/06/20,8:00 AM,Dadar Nagar Haveli,-,-,2.0,0.0,26.0,train,,,,
2891.0,11/06/20,8:00 AM,Daman & Diu,-,-,0.0,0.0,2.0,train,,,,
2892.0,11/06/20,8:00 AM,Delhi,-,-,12245.0,984.0,32810.0,train,,,,
2893.0,11/06/20,8:00 AM,Goa,-,-,67.0,0.0,387.0,train,,,,
2894.0,11/06/20,8:00 AM,Gujarat,-,-,14735.0,1347.0,21521.0,train,,,,
2895.0,11/06/20,8:00 AM,Haryana,-,-,2188.0,52.0,5579.0,train,,,,
2896.0,11/06/20,8:00 AM,Himachal Pradesh,-,-,254.0,6.0,451.0,train,,,,
2897.0,11/06/20,8:00 AM,Jammu and Kashmir,-,-,1671.0,51.0,4507.0,train,,,,
2898.0,11/06/20,8:00 AM,Jharkhand,-,-,592.0,8.0,1489.0,train,,,,
2899.0,11/06/20,8:00 AM,Karnataka,-,-,2862.0,69.0,6041.0,train,,,,
2900.0,11/06/20,8:00 AM,Kerala,-,-,905.0,18.0,2161.0,train,,,,
2901.0,11/06/20,8:00 AM,Ladakh,-,-,52.0,1.0,115.0,train,,,,
2902.0,11/06/20,8:00 AM,Madhya Pradesh,-,-,6892.0,427.0,10049.0,train,,,,
2903.0,11/06/20,8:00 AM,Maharashtra,-,-,44517.0,3438.0,94041.0,train,,,,
2904.0,11/06/20,8:00 AM,Manipur,-,-,63.0,0.0,311.0,train,,,,
2905.0,11/06/20,8:00 AM,Meghalaya,-,-,13.0,1.0,44.0,train,,,,
2906.0,11/06/20,8:00 AM,Mizoram,-,-,1.0,0.0,93.0,train,,,,
2907.0,11/06/20,8:00 AM,Nagaland,-,-,22.0,0.0,128.0,train,,,,
2908.0,11/06/20,8:00 AM,Odisha,-,-,2282.0,9.0,3250.0,train,,,,
2909.0,11/06/20,8:00 AM,Puducherry,-,-,53.0,0.0,127.0,train,,,,
2910.0,11/06/20,8:00 AM,Punjab,-,-,2232.0,55.0,2805.0,train,,,,
2911.0,11/06/20,8:00 AM,Rajasthan,-,-,8569.0,259.0,11600.0,train,,,,
2912.0,11/06/20,8:00 AM,Sikkim,-,-,0.0,0.0,13.0,train,,,,
2913.0,11/06/20,8:00 AM,Tamil Nadu,-,-,19333.0,326.0,36841.0,train,,,,
2914.0,11/06/20,8:00 AM,Telengana,-,-,1817.0,156.0,4111.0,train,,,,
2915.0,11/06/20,8:00 AM,Tripura,-,-,239.0,1.0,895.0,train,,,,
2916.0,11/06/20,8:00 AM,Uttarakhand,-,-,831.0,15.0,1562.0,train,,,,
2917.0,11/06/20,8:00 AM,Uttar Pradesh,-,-,6871.0,321.0,11610.0,train,,,,
2918.0,11/06/20,8:00 AM,West Bengal,-,-,3779.0,432.0,9328.0,train,,,,
2919.0,11/06/20,8:00 AM,Cases being reassigned to states,-,-,0.0,0.0,8931.0,train,,,,
2920.0,12/06/20,8:00 AM,Andaman and Nicobar Islands,-,-,33.0,0.0,38.0,train,,,,
2921.0,12/06/20,8:00 AM,Andhra Pradesh,-,-,3048.0,80.0,5429.0,train,,,,
2922.0,12/06/20,8:00 AM,Arunachal Pradesh,-,-,4.0,0.0,61.0,train,,,,
2923.0,12/06/20,8:00 AM,Assam,-,-,1432.0,6.0,3319.0,train,,,,
2924.0,12/06/20,8:00 AM,Bihar,-,-,3266.0,36.0,5983.0,train,,,,
2925.0,12/06/20,8:00 AM,Chandigarh,-,-,286.0,5.0,332.0,train,,,,
2926.0,12/06/20,8:00 AM,Chhattisgarh,-,-,447.0,6.0,1398.0,train,,,,
2927.0,12/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2.0,0.0,30.0,train,,,,
2928.0,12/06/20,8:00 AM,Delhi,-,-,12731.0,1085.0,34687.0,train,,,,
2929.0,12/06/20,8:00 AM,Goa,-,-,67.0,0.0,417.0,train,,,,
2930.0,12/06/20,8:00 AM,Gujarat,-,-,15101.0,1385.0,22032.0,train,,,,
2931.0,12/06/20,8:00 AM,Haryana,-,-,2260.0,64.0,5968.0,train,,,,
2932.0,12/06/20,8:00 AM,Himachal Pradesh,-,-,280.0,6.0,470.0,train,,,,
2933.0,12/06/20,8:00 AM,Jammu and Kashmir,-,-,1820.0,52.0,4574.0,train,,,,
2934.0,12/06/20,8:00 AM,Jharkhand,-,-,630.0,8.0,1599.0,train,,,,
2935.0,12/06/20,8:00 AM,Karnataka,-,-,2977.0,72.0,6245.0,train,,,,
2936.0,12/06/20,8:00 AM,Kerala,-,-,968.0,18.0,2244.0,train,,,,
2937.0,12/06/20,8:00 AM,Ladakh,-,-,54.0,1.0,135.0,train,,,,
2938.0,12/06/20,8:00 AM,Madhya Pradesh,-,-,7042.0,431.0,10241.0,train,,,,
2939.0,12/06/20,8:00 AM,Maharashtra,-,-,46078.0,3590.0,97648.0,train,,,,
2940.0,12/06/20,8:00 AM,Manipur,-,-,73.0,0.0,366.0,train,,,,
2941.0,12/06/20,8:00 AM,Meghalaya,-,-,18.0,1.0,44.0,train,,,,
2942.0,12/06/20,8:00 AM,Mizoram,-,-,1.0,0.0,102.0,train,,,,
2943.0,12/06/20,8:00 AM,Nagaland,-,-,22.0,0.0,128.0,train,,,,
2944.0,12/06/20,8:00 AM,Odisha,-,-,2354.0,9.0,3386.0,train,,,,
2945.0,12/06/20,8:00 AM,Puducherry,-,-,67.0,2.0,157.0,train,,,,
2946.0,12/06/20,8:00 AM,Punjab,-,-,2259.0,59.0,2887.0,train,,,,
2947.0,12/06/20,8:00 AM,Rajasthan,-,-,8775.0,265.0,11838.0,train,,,,
2948.0,12/06/20,8:00 AM,Sikkim,-,-,2.0,0.0,14.0,train,,,,
2949.0,12/06/20,8:00 AM,Tamil Nadu,-,-,20705.0,349.0,38716.0,train,,,,
2950.0,12/06/20,8:00 AM,Telangana,-,-,1993.0,165.0,4320.0,train,,,,
2951.0,12/06/20,8:00 AM,Tripura,-,-,278.0,1.0,913.0,train,,,,
2952.0,12/06/20,8:00 AM,Uttarakhand,-,-,842.0,15.0,1643.0,train,,,,
2953.0,12/06/20,8:00 AM,Uttar Pradesh,-,-,7292.0,345.0,12088.0,train,,,,
2954.0,12/06/20,8:00 AM,West Bengal,-,-,3988.0,442.0,9768.0,train,,,,
2955.0,12/06/20,8:00 AM,Cases being reassigned to states,-,-,0.0,0.0,8315.0,train,,,,
2956.0,13/06/20,8:00 AM,Andaman and Nicobar Islands,-,-,33.0,0.0,38.0,train,,,,
2957.0,13/06/20,8:00 AM,Andhra Pradesh,-,-,3105.0,80.0,5680.0,train,,,,
2958.0,13/06/20,8:00 AM,Arunachal Pradesh,-,-,4.0,0.0,67.0,train,,,,
2959.0,13/06/20,8:00 AM,Assam,-,-,1537.0,8.0,3498.0,train,,,,
2960.0,13/06/20,8:00 AM,Bihar,-,-,3587.0,36.0,6103.0,train,,,,
2961.0,13/06/20,8:00 AM,Chandigarh,-,-,286.0,5.0,334.0,train,,,,
2962.0,13/06/20,8:00 AM,Chhattisgarh,-,-,550.0,6.0,1429.0,train,,,,
2963.0,13/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2.0,0.0,30.0,train,,,,
2964.0,13/06/20,8:00 AM,Delhi,-,-,13398.0,1214.0,36824.0,train,,,,
2965.0,13/06/20,8:00 AM,Goa,-,-,69.0,0.0,463.0,train,,,,
2966.0,13/06/20,8:00 AM,Gujarat,-,-,15493.0,1415.0,22527.0,train,,,,
2967.0,13/06/20,8:00 AM,Haryana,-,-,2475.0,70.0,6334.0,train,,,,
2968.0,13/06/20,8:00 AM,Himachal Pradesh,-,-,297.0,6.0,486.0,train,,,,
2969.0,13/06/20,8:00 AM,Jammu and Kashmir,-,-,2086.0,53.0,4730.0,train,,,,
2970.0,13/06/20,8:00 AM,Jharkhand,-,-,672.0,8.0,1617.0,train,,,,
2971.0,13/06/20,8:00 AM,Karnataka,-,-,3440.0,79.0,6516.0,train,,,,
2972.0,13/06/20,8:00 AM,Kerala,-,-,1000.0,19.0,2322.0,train,,,,
2973.0,13/06/20,8:00 AM,Ladakh,-,-,62.0,1.0,239.0,train,,,,
2974.0,13/06/20,8:00 AM,Madhya Pradesh,-,-,7201.0,440.0,10443.0,train,,,,
2975.0,13/06/20,8:00 AM,Maharashtra,-,-,47796.0,3717.0,101141.0,train,,,,
2976.0,13/06/20,8:00 AM,Manipur,-,-,77.0,0.0,385.0,train,,,,
2977.0,13/06/20,8:00 AM,Meghalaya,-,-,22.0,1.0,44.0,train,,,,
2978.0,13/06/20,8:00 AM,Mizoram,-,-,1.0,0.0,104.0,train,,,,
2979.0,13/06/20,8:00 AM,Nagaland,-,-,49.0,0.0,156.0,train,,,,
2980.0,13/06/20,8:00 AM,Odisha,-,-,2474.0,10.0,3498.0,train,,,,
2981.0,13/06/20,8:00 AM,Puducherry,-,-,67.0,2.0,157.0,train,,,,
2982.0,13/06/20,8:00 AM,Punjab,-,-,2282.0,63.0,2986.0,train,,,,
2983.0,13/06/20,8:00 AM,Rajasthan,-,-,8898.0,272.0,12068.0,train,,,,
2984.0,13/06/20,8:00 AM,Sikkim,-,-,2.0,0.0,63.0,train,,,,
2985.0,13/06/20,8:00 AM,Tamil Nadu,-,-,22047.0,367.0,40698.0,train,,,,
2986.0,13/06/20,8:00 AM,Telangana,-,-,2278.0,174.0,4484.0,train,,,,
2987.0,13/06/20,8:00 AM,Tripura,-,-,278.0,1.0,961.0,train,,,,
2988.0,13/06/20,8:00 AM,Uttarakhand,-,-,947.0,21.0,1724.0,train,,,,
2989.0,13/06/20,8:00 AM,Uttar Pradesh,-,-,7609.0,365.0,12616.0,train,,,,
2990.0,13/06/20,8:00 AM,West Bengal,-,-,4206.0,451.0,10244.0,train,,,,
2991.0,13/06/20,8:00 AM,Cases being reassigned to states,-,-,0.0,0.0,7984.0,train,,,,
2992.0,14/06/20,8:00 AM,Andaman and Nicobar Islands,-,-,33.0,0.0,38.0,train,,,,
2993.0,14/06/20,8:00 AM,Andhra Pradesh,-,-,3195.0,82.0,5965.0,train,,,,
2994.0,14/06/20,8:00 AM,Arunachal Pradesh,-,-,4.0,0.0,87.0,train,,,,
2995.0,14/06/20,8:00 AM,Assam,-,-,1584.0,8.0,3718.0,train,,,,
2996.0,14/06/20,8:00 AM,Bihar,-,-,3956.0,39.0,6290.0,train,,,,
2997.0,14/06/20,8:00 AM,Chandigarh,-,-,286.0,5.0,345.0,train,,,,
2998.0,14/06/20,8:00 AM,Chhattisgarh,-,-,631.0,6.0,1512.0,train,,,,
2999.0,14/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2.0,0.0,35.0,train,,,,
3000.0,14/06/20,8:00 AM,Delhi,-,-,14945.0,1271.0,38958.0,train,,,,
3001.0,14/06/20,8:00 AM,Goa,-,-,70.0,0.0,523.0,train,,,,
3002.0,14/06/20,8:00 AM,Gujarat,-,-,15883.0,1448.0,23038.0,train,,,,
3003.0,14/06/20,8:00 AM,Haryana,-,-,2803.0,78.0,6749.0,train,,,,
3004.0,14/06/20,8:00 AM,Himachal Pradesh,-,-,313.0,6.0,502.0,train,,,,
3005.0,14/06/20,8:00 AM,Jammu and Kashmir,-,-,2269.0,55.0,4878.0,train,,,,
3006.0,14/06/20,8:00 AM,Jharkhand,-,-,816.0,8.0,1711.0,train,,,,
3007.0,14/06/20,8:00 AM,Karnataka,-,-,3648.0,81.0,6824.0,train,,,,
3008.0,14/06/20,8:00 AM,Kerala,-,-,1046.0,19.0,2407.0,train,,,,
3009.0,14/06/20,8:00 AM,Ladakh,-,-,68.0,1.0,437.0,train,,,,
3010.0,14/06/20,8:00 AM,Madhya Pradesh,-,-,7377.0,447.0,10641.0,train,,,,
3011.0,14/06/20,8:00 AM,Maharashtra,-,-,49346.0,3830.0,104568.0,train,,,,
3012.0,14/06/20,8:00 AM,Manipur,-,-,91.0,0.0,449.0,train,,,,
3013.0,14/06/20,8:00 AM,Meghalaya,-,-,22.0,1.0,44.0,train,,,,
3014.0,14/06/20,8:00 AM,Mizoram,-,-,1.0,0.0,107.0,train,,,,
3015.0,14/06/20,8:00 AM,Nagaland,-,-,76.0,0.0,163.0,train,,,,
3016.0,14/06/20,8:00 AM,Odisha,-,-,2594.0,10.0,3723.0,train,,,,
3017.0,14/06/20,8:00 AM,Puducherry,-,-,82.0,2.0,176.0,train,,,,
3018.0,14/06/20,8:00 AM,Punjab,-,-,2327.0,65.0,3063.0,train,,,,
3019.0,14/06/20,8:00 AM,Rajasthan,-,-,9337.0,282.0,12401.0,train,,,,
3020.0,14/06/20,8:00 AM,Sikkim,-,-,4.0,0.0,63.0,train,,,,
3021.0,14/06/20,8:00 AM,Tamil Nadu,-,-,23409.0,397.0,42687.0,train,,,,
3022.0,14/06/20,8:00 AM,Telangana,-,-,2352.0,182.0,4737.0,train,,,,
3023.0,14/06/20,8:00 AM,Tripura,-,-,315.0,1.0,1046.0,train,,,,
3024.0,14/06/20,8:00 AM,Uttarakhand,-,-,1077.0,23.0,1785.0,train,,,,
3025.0,14/06/20,8:00 AM,Uttar Pradesh,-,-,7875.0,385.0,13118.0,train,,,,
3026.0,14/06/20,8:00 AM,West Bengal,-,-,4542.0,463.0,10698.0,train,,,,
3027.0,14/06/20,8:00 AM,Cases being reassigned to states,-,-,0.0,0.0,7436.0,train,,,,
3028.0,15/06/20,8:00 AM,Andaman and Nicobar Islands,-,-,33.0,0.0,38.0,train,,,,
3029.0,15/06/20,8:00 AM,Andhra Pradesh,-,-,3314.0,84.0,6163.0,train,,,,
3030.0,15/06/20,8:00 AM,Arunachal Pradesh,-,-,7.0,0.0,91.0,train,,,,
3031.0,15/06/20,8:00 AM,Assam,-,-,1960.0,8.0,4049.0,train,,,,
3032.0,15/06/20,8:00 AM,Bihar,-,-,4170.0,39.0,6470.0,train,,,,
3033.0,15/06/20,8:00 AM,Chandigarh,-,-,293.0,5.0,352.0,train,,,,
3034.0,15/06/20,8:00 AM,Chhattisgarh,-,-,763.0,8.0,1662.0,train,,,,
3035.0,15/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2.0,0.0,36.0,train,,,,
3036.0,15/06/20,8:00 AM,Delhi,-,-,15823.0,1327.0,41182.0,train,,,,
3037.0,15/06/20,8:00 AM,Goa,-,-,74.0,0.0,564.0,train,,,,
3038.0,15/06/20,8:00 AM,Gujarat,-,-,16325.0,1477.0,23544.0,train,,,,
3039.0,15/06/20,8:00 AM,Haryana,-,-,3003.0,88.0,7208.0,train,,,,
3040.0,15/06/20,8:00 AM,Himachal Pradesh,-,-,337.0,7.0,518.0,train,,,,
3041.0,15/06/20,8:00 AM,Jammu and Kashmir,-,-,2389.0,59.0,5041.0,train,,,,
3042.0,15/06/20,8:00 AM,Jharkhand,-,-,905.0,8.0,1745.0,train,,,,
3043.0,15/06/20,8:00 AM,Karnataka,-,-,3955.0,86.0,7000.0,train,,,,
3044.0,15/06/20,8:00 AM,Kerala,-,-,1102.0,19.0,2461.0,train,,,,
3045.0,15/06/20,8:00 AM,Ladakh,-,-,80.0,1.0,549.0,train,,,,
3046.0,15/06/20,8:00 AM,Madhya Pradesh,-,-,7677.0,459.0,10802.0,train,,,,
3047.0,15/06/20,8:00 AM,Maharashtra,-,-,50978.0,3950.0,107958.0,train,,,,
3048.0,15/06/20,8:00 AM,Manipur,-,-,91.0,0.0,458.0,train,,,,
3049.0,15/06/20,8:00 AM,Meghalaya,-,-,25.0,1.0,44.0,train,,,,
3050.0,15/06/20,8:00 AM,Mizoram,-,-,1.0,0.0,112.0,train,,,,
3051.0,15/06/20,8:00 AM,Nagaland,-,-,88.0,0.0,168.0,train,,,,
3052.0,15/06/20,8:00 AM,Odisha,-,-,2708.0,11.0,3909.0,train,,,,
3053.0,15/06/20,8:00 AM,Puducherry,-,-,91.0,5.0,194.0,train,,,,
3054.0,15/06/20,8:00 AM,Punjab,-,-,2356.0,67.0,3140.0,train,,,,
3055.0,15/06/20,8:00 AM,Rajasthan,-,-,9566.0,292.0,12694.0,train,,,,
3056.0,15/06/20,8:00 AM,Sikkim,-,-,4.0,0.0,68.0,train,,,,
3057.0,15/06/20,8:00 AM,Tamil Nadu,-,-,24547.0,435.0,44661.0,train,,,,
3058.0,15/06/20,8:00 AM,Telangana,-,-,2377.0,185.0,4974.0,train,,,,
3059.0,15/06/20,8:00 AM,Tripura,-,-,315.0,1.0,1076.0,train,,,,
3060.0,15/06/20,8:00 AM,Uttarakhand,-,-,1111.0,24.0,1819.0,train,,,,
3061.0,15/06/20,8:00 AM,Uttar Pradesh,-,-,8268.0,399.0,13615.0,train,,,,
3062.0,15/06/20,8:00 AM,West Bengal,-,-,5060.0,475.0,11087.0,train,,,,
3063.0,15/06/20,8:00 AM,Cases being reassigned to states,-,-,0.0,0.0,6972.0,train,,,,
3064.0,16/06/20,8:00 AM,Andaman and Nicobar Islands,-,-,33.0,0.0,41.0,train,,,,
